Datum;Datum-x;BIP-Prognose;5%-Dezil;95%-Dezil;Delta-Dezil;BIP-Schnellmeldung (T+45);BIP-Detailmeldung (T+55);tmp;Volkswirtschaftliche Gesamtrechnungen;Umsätze;Umfragen;Revisionen;Produktion;International;Aufträge;Arbeitsmarkt
"07.08.2020";"07.08.";-0.220664853075241;-2.34563356908205;1.95834780097495;4.303981370057;NaN;NaN;NaN;-0.0681647239641061;0.121268972204797;0;-0.224699751570293;0.0538916265775526;0.0654288812046058;0.121431291137325;0.0678653148037753
"25.08.2020";"25.08.";-0.0493623744073024;-2.3803029801935;2.04404557412423;4.42434855431773;NaN;NaN;NaN;0;0.00506433505683391;-0.3286173971825;0.494855582434133;0;0;0;0
"08.09.2020";"08.09.";0.622088128408846;-1.77835779139945;3.25830831681799;5.03666610821744;NaN;NaN;NaN;0;0.324607669743749;0;0.039055066755757;0.0747017217854982;0.0828628175510951;0.152239398274672;0.0188266935282898
"24.09.2020";"24.09.";0.027829083095795;-2.16122597754787;2.48459854845015;4.64582452599802;NaN;NaN;NaN;0;0.0328844537311397;-0.0785733455583516;-0.548570362760225;0;0;0;0
"08.10.2020";"08.10.";-1.13869280489097;-3.22793373447296;1.32067608172491;4.54860981619787;NaN;NaN;NaN;0;-0.43461962391327;0;-0.0635679688270722;-0.25913382752139;-0.108632449210329;-0.276128331643008;-0.0244401267560232
"26.10.2020";"26.10.";-1.50290666053447;-3.57659774894628;1.21670070034863;4.79329844929491;NaN;NaN;NaN;0;0.0239126577403331;-0.283121763696696;0.0240563087253471;0;-0.12906131215899;0;0
"09.11.2020";"09.11.";-1.98610649963846;-3.97998011750497;0.58825081361211;4.56823093111708;NaN;NaN;NaN;0.00297672175691725;-0.33599497521537;0;0.0300193692422941;-0.150740003751629;-0.0308564201009938;-0.0757723546136903;0.0771674657688283
"24.11.2020";"24.11.";-2.07256100334187;-3.79962736140432;0.220085016854767;4.01971237825908;NaN;NaN;NaN;0;0.00380179795925802;-0.120976249916126;0.0307199240605671;0;0;0;0
"09.12.2020";"09.12.";-1.14456628109437;-2.91200768388371;1.01961402431167;3.93162170819538;NaN;NaN;NaN;0;0.363720372013787;0.0228752245361504;0.109203906596123;0.154380199263572;0.0337487317400153;0.247950089625824;-0.0038842854076461
"18.12.2020";"18.12.";-1.09546898446879;-2.70933135141491;1.01296094424299;3.72229229565791;NaN;NaN;NaN;0;-0.0109787003421609;0.0584241214448488;0.00165205160757131;0;0;0;0
"08.01.2021";"08.01.";-0.714746046595429;-2.466967635707;1.39809741587903;3.86506505158603;NaN;NaN;NaN;0;0.161094443920548;0;-0.00807907873150904;0.0808724024528859;0.068498593277885;0.0907661722001395;-0.0124292027510321
"25.01.2021";"25.01.";0.0503963342935617;-2.3742632012689;2.24129705030012;4.61556025156902;0.097324;0.340633;NaN;0;-0.0245236640849466;-0.00177431796366757;0.791440734069613;0;0;0;0
