Datum;Datum-x;BIP-Prognose;5%-Dezil;95%-Dezil;Delta-Dezil;BIP-Schnellmeldung (T+45);BIP-Detailmeldung (T+55);tmp;Volkswirtschaftliche Gesamtrechnungen;Umsätze;Umfragen;Revisionen;Produktion;International;Aufträge;Arbeitsmarkt
"09.02.2021";"09.02.";0.462873212134571;-1.55560088142911;2.73530046188724;4.29090134331635;NaN;NaN;NaN;-0.000187781353172961;0.011308375444946;0;-0.20530956163609;0.00290217002241095;0.0179475674573948;0.00714478702672138;-0.0101968241761417
"22.02.2021";"22.02.";0.690644115757561;-1.36534447182534;2.82685130417156;4.19219577599691;NaN;NaN;NaN;0;0.00704579557927767;0.218919260086666;0.00180579686202942;0;0;0;0
"09.03.2021";"09.03.";0.586444053278939;-1.48984207807135;2.77667851821256;4.26652059628391;NaN;NaN;NaN;0;0.00472936463764534;0;-0.0295480100222631;-0.0126959156865535;-0.0127399362934309;-0.00977102200202784;-0.0441744932337253
"26.03.2021";"26.03.";1.1509124407652;-0.810109239677195;3.32088973182064;4.13099897149783;NaN;NaN;NaN;0;-0.00149100306417688;0.529384103318483;0.0225177640857139;0;0.0140567421212791;0;0
"09.04.2021";"09.04.";0.93770556099616;-0.905724179532021;3.00582342297671;3.91154760250873;NaN;NaN;NaN;0;-0.236103318923311;0;-0.00249134000382645;-0.0955185941352673;-0.0139221831910986;0.0274928044247701;0.107336730443351
"26.04.2021";"26.04.";1.45474545395624;-1.03154098144911;3.9482899819014;4.97983096335051;NaN;NaN;NaN;0;0;0.189204497160266;0.312262736389756;0;0.0155725816067847;0;0
"07.05.2021";"07.05.";1.72025674830014;-0.648552510468961;4.0235451302183;4.67209764068726;NaN;NaN;NaN;0.235320696864665;-0.118006975392294;0;0.0332275534634012;-0.0352938065702798;0.0200258110202995;0.0250603755226782;0.105177740285485
"25.05.2021";"25.05.";1.56306089366785;-0.825643973585417;3.88662287568687;4.71226684927229;NaN;NaN;NaN;0;0.00116656552949009;-0.0739743312288902;-0.0843888190654019;0;0;0;0
"09.06.2021";"09.06.";0.673905569079516;-1.40144517649777;2.42811829391246;3.82956347041024;NaN;NaN;NaN;0;-0.582729636922685;0.0435124069853252;0.0376217382952664;-0.183499330129313;-0.10262224143019;-0.151951429064754;0.0505122921592712
"24.06.2021";"24.06.";0.857233677670513;-0.920377226312226;2.66246646300211;3.58284368931433;NaN;NaN;NaN;0;-0.0109403451133395;0.214431597117496;-0.0201632785032226;0;0;0;0
"08.07.2021";"08.07.";1.04489779790339;-0.728221468985732;2.85203578663415;3.58025725561988;NaN;NaN;NaN;0;0.0338886681361838;-0.00107192541191949;0.184008468602614;-0.0233486043304979;-0.00373206432270379;-0.0821745446504889;0.0800946175720304
"26.07.2021";"26.07.";0.95929051504379;-0.778184792717147;2.83645883416883;3.61464362688598;1.487134;1.633092;NaN;0;-0.00269498287384486;0.042113566148575;-0.0838219682314434;0;-0.0412038865650812;0;0
